200139	Album ini memuat 13 lagu dengan hits Pencuri Hati, Harusnya Kau Sadari, dan Senja di Jakarta. 	harusnya	harus	-nya	51	59	http://id.wikipedia.org/wiki/Cahaya_Terang	non-main	adverbial	root	weak_necessity	counterfactual	past	positive	nondeg
200166	Perlajaran SD yang harusnya di ajarkan sekolah SD dulu tidak secara kaffah. 	harusnya	harus	-nya	19	27	http://adiprancis.blogspot.com/	non-main	relative	root	weak_necessity	counterfactual	past	positive	nondeg
600222	Hanya saja, biar perkaranya bisa terang dan jelas, semestinya, berkas keduanya dilengkapi lagi dengan berkas keterangan dari HK. 	semestinya	mesti	se-...-nya	51	61	http://adi-permana.blogspot.com/2009_03_01_archive.html	main	assertion	root	weak_necessity	possible	present	positive	nondeg
600236	Kedua, Gerakan HIMAS yang secara ideologis dan kultur memiliki keberagaman, sudah semestinya mampu menemukan " sinergi kolektif" melalui tradisi " komunikasi tanpa prasangka" demi memperjuangkan kepentingan masyarakat kepulauan. 	semestinya	mesti	se-...-nya	82	92	http://artikel-himas.blogspot.com/	main	assertion	epistemic	weak_necessity	possible	present	positive	nondeg
500228	Tetapi seorang pemimpin, apakah caleg, capres, cawapres, dan para tokoh pendukungnya, mestinya memiliki kearifan dalam berpolitik. 	mestinya	mesti	-nya	86	94	http://aderusliana.blogspot.com/2009/04/wawancara-presiden.html	main	assertion	root	weak_necessity	possible	present	positive	nondeg
600195	Semestinya di DPR tidak boleh ada yang ditutup-tutupi. 	semestinya	mesti	se-...-nya	0	10	http://agastyalawfirm.wordpress.com/2012/01/31/bungkus-kejahatan-pakai-alat-antisadap-dpr/	main	assertion	root	weak_necessity	possible	present	low.neg	nondeg
301356	Seharusnya, sebagai sopir ia memahami arus lalu lintas dan memperhatikan segala resiko, termasuk ketika melaju bus dari arah berlawanan. 	seharusnya	harus	se-...-nya	0	10	http://1sumberkencono.blogspot.com/2009_08_01_archive.html	main	assertion	root	weak_necessity	counterfactual	past	positive	nondeg
107691	Selain itu kurikulum harus mampu mendorong dan membuat para siswa berkembang daya kreatifnya. 	harus	harus		21	26	http://agitara.wordpress.com/	main	assertion	root	necessity	possible	present	positive	nondeg
600108	Ini lazim dan sudah semestinya. 	semestinya	mesti	se-...-nya	20	30	http://id.wikipedia.org/wiki/David_Ben-Gurion	main	assertion	root	weak_necessity	possible	present	positive	nondeg
600101	Kejanggalan lain, karena mayat Asrori saat ditemukan sudah rusak dan sulit dikenali, semestinya keyakinan atas identitasnya tidaklah cukup hanya berdasarkan pengamatan ciri-ciri fisik oleh keluarga - seperti yang jadi pegangan polisi selama ini. 	semestinya	mesti	se-...-nya	85	95	http://ameerlawan.blogspot.com/2008_08_01_archive.html	main	assertion	epistemic	weak_necessity	counterfactual	past	low.neg	nondeg
300962	Kita hidup di Indonesia terdiri dari beberapa agama yang seharusnya diakui dan dilindungi oleh pemerintah, dan seharusnya masyarakat Indonesia tidaklah menjadikan kekerasan sebagai jalan melainkan memilih komunikasi dan diplomasi yang baik sebagai solusi. 	seharusnya	harus	se-...-nya	57	67	http://annastacy.wordpress.com/2008/06/28/pemikiran-aneh-ulil-abshar-abdalla-umat-islam-gemar-menghina-tak-mau-di-hina/	non-main	relative	root	weak_necessity	possible	present	positive	nondeg
500199	9 Penjelasan Pasal 3 UU Rahasia Dagang menyatakan bahwa yang dimaksud dengan upaya-upaya sebagaimana mestinya adalah semua langkah yang memuat ukuran kewajaran, kelayakan, dan kepatutan yang harus dilakukan. 	mestinya	mesti	-nya	101	109	http://72legalogic.wordpress.com/2009/03/	non-main	adverbial	root	weak_necessity	possible	present	positive	nondeg
400193	Padahal orang yang nikah ndak mesti harus punya hal-hal diatas terlebih dahulu. 	mesti	mesti		30	35	http://almudarris.multiply.com/journal	main	assertion	root	necessity	possible	present	high.neg	nondeg
400008	Mereka para wakil rakyat belum banyak tahu apa yang mesti dilakukan dan dikerjakan. 	mesti	mesti		52	57	http://agushar-agushar.blogspot.com/	non-main	relative	root	necessity	possible	present	positive	nondeg
301984	Contoh lain adalah makin besar suatu universitas seharusnya makin bertambah rumit juga struktur organisasinya. 	seharusnya	harus	se-...-nya	49	59	http://id.wikipedia.org/wiki/Analisis_Korelasi_Asimetris	non-main	assertion	epistemic	weak_necessity	possible	present	positive	nondeg
106142	Pengembangan harus bertujuan untuk meningkatkan kemampuan teknis, teoretis, konseptual, dan moral karyawan supaya prestasi kerjanya baik dan mencapai hasil yang optimal. 	harus	harus		13	18	http://antonsudarmedi.blogspot.com/	main	assertion	root	necessity	possible	present	positive	nondeg
400277	Padahal motto hakiki yang mesti dimiliki setiap Muslim adalah, Apa yang bisa saya bantu, apa yang bisa saya berikan, bukan sebaliknya. 	mesti	mesti		26	31	http://arrafiiyah-arrafiiyah.blogspot.com/	non-main	relative	root	necessity	possible	present	positive	nondeg
500287	Menurutnya, bentuk korupsi tidak hanya melulu adanya kerugian negara secara riil, melainkan bisa juga berupa perbuatan dari kewenangan yang menyebabkan negara atau Pemko tidak memperoleh pemasukan sebagaimana mestinya. 	mestinya	mesti	-nya	209	217	http://adi-permana.blogspot.com/2008_04_01_archive.html	non-main	adverbial	root	weak_necessity	possible	present	positive	nondeg
200037	Padahal RUK harusnya menjadi pegangan yang dapat divariasikan oleh himpunan. 	harusnya	harus	-nya	12	20	http://anggaitudafi.wordpress.com/	main	assertion	root	weak_necessity	counterfactual	past	positive	nondeg
400432	Ibarat menyemai benih, lahan mesti dibersihkan dari berbagai faktor yang dapat mengganggu dan merusakkan pertumbuhannya. 	mesti	mesti		29	34	http://abuamr.wordpress.com/2010/11/	main	assertion	root	necessity	possible	present	positive	nondeg
600173	Semestinya begitu, tapi entahlah ayah tidak mau. 	semestinya	mesti	se-...-nya	0	10	http://abumie.wordpress.com/2007/12/05/ayat-ayat-cinta/	main	assertion	root	weak_necessity	counterfactual	past	positive	nondeg
301567	Sore hari seharusnya ikuti rapat PB POR Maesa yang akan dipimpin oleh Justian Suhandinata, tetapi berhalangan dan sudah ikut pula rekan dari Bidang Pembinaan PB POR Maesa Eddy Pesik dan dr. Rocky Wawolumaya. 	seharusnya	harus	se-...-nya	10	20	http://afraturandang.blogspot.com/2009_03_01_archive.html	main	assertion	root	weak_necessity	counterfactual	past	positive	nondeg
400524	Dalam Sinode Beth Lapat, diputuskan pula bahwa para biarawan dan seluruh pejabat Gereja mesti menikah. 	mesti	mesti		88	93	http://id.wikipedia.org/wiki/Gereja_Asiria_dari_Timur	non-main	assertion	root	necessity	possible	present	positive	nondeg
600221	Dikatakan, semestinya hal seperti itu jangan dibiarkan, karena kalau dibiarkan justru prinsip keadilan dalam penegakan hukum terhadap para tersangka koruptor tidak terpenuhi. 	semestinya	mesti	se-...-nya	11	21	http://adi-permana.blogspot.com/2008_05_01_archive.html	non-main	assertion	root	weak_necessity	counterfactual	present	low.neg	nondeg
500229	Menurutnya, warga yang sudah sadar pajak mestinya bisa dilayani lebih baik dan mudah. 	mestinya	mesti	-nya	41	49	http://adi-permana.blogspot.com/2008_04_13_archive.html	main	assertion	epistemic	weak_necessity	possible	present	positive	nondeg
103045	Pasal 16 achirnja memaparkan dengan pandjang lebar upatjara pentjeriaan ( 16, 1- 34) , jang sekali setahun harus dirajakan untuk menghapus segala dosa dan kenadjisan umat. 	harus	harus		107	112	http://alkitab.sabda.org/commentary.php?book=3=23=34	non-main	relative	root	necessity	possible	past	positive	nondeg
600218	Satu lagi yang tak tergantikan dengan uang, ketika bisa melihat anak tumbuh kembang dengan semestinya, di lingkungan yang semestinya. 	semestinya	mesti	se-...-nya	122	132	http://adhi.widjajanto.net/blog/archives/shouts_whispers/	non-main	relative	root	weak_necessity	possible	present	positive	nondeg
200125	Tenaga kesehatan yang harusnya menjadi orang terdepan dalam memerangi rokok ini, justru ikut-ikutan membakar uangnya demi kenikmatan sebatang rokok. 	harusnya	harus	-nya	22	30	http://asroruddin.multiply.com/journal	non-main	relative	epistemic	weak_necessity	counterfactual	past	positive	nondeg
600212	Keharusan menempatkan ekonomi Islam pada pengertian, fungsi dan kedudukan yang semestinya bukanlah hanya persoalan masa depan, dan tidak boleh dipandang sebagai masalah nanti. 	semestinya	mesti	se-...-nya	79	89	http://accountingcommunity.blogspot.com/2008_10_01_archive.html	non-main	relative	root	weak_necessity	possible	present	low.neg	nondeg
600172	Semestinya tokoh rakyat yang menuntut perubahan, berjuang terus hingga mereka memegang kendali semua urusan dan menerima kekuasaan dari rakyat, mengingat bahwa rakyatlah pemilik kekuasaan yang sebenarnya, dan menundukkan militer pada kekuasaan ini. 	semestinya	mesti	se-...-nya	0	10	http://abu-khalil.blogspot.com/	main	assertion	root	weak_necessity	possible	present	positive	nondeg
400294	Jadi pasien yang ingin memperoleh layanan apotek, kasir dan laboratorium mesti mengambil nomor urut terlebih dahulu. 	mesti	mesti		73	78	http://aswilblog.wordpress.com/	main	assertion	root	necessity	possible	present	positive	nondeg
200038	Mereka bisa dengan sangat kuatnya menangani urusan-urusan rumah tangga yang harusnya ditangani oleh para pria. 	harusnya	harus	-nya	76	84	http://anggiearanidipta.blogspot.com/	non-main	relative	root	weak_necessity	possible	present	positive	nondeg
500154	Kelompok yang para anggotanya sudak terpikat dan terikat untuk bersatu ini mestinya akan menjadi media saling belajar mengatasi kerasnya hidup secara bersama. 	mestinya	mesti	-nya	75	83	http://asmandat-kendal.blogspot.com/	main	assertion	root	weak_necessity	possible	future	positive	nondeg
400114	Ia mengaku tidak cemas karena sudah ada prosedur yang mesti dilalui sehingga tetap bisa terbang dengan aman dan lancar. 	mesti	mesti		54	59	http://ansel-boto.blogspot.com/2007_05_01_archive.html	non-main	relative	root	necessity	possible	present	positive	nondeg
600152	Dalam hal ini organisasi kemasyarakatan seperti YLKI semestinya dapat mengajukan gugatan legal standing kepada Pemerintah melalui PTUN. 	semestinya	mesti	se-...-nya	53	63	http://bambang.staff.uii.ac.id/http:/opiniyuridis.blogspot.com/hukum/	main	assertion	epistemic	weak_necessity	possible	present	positive	nondeg
300399	Pendidikan bagi anak usia dini seharusnya dapat menyeimbangkan aspek kognitif, afektif dan psikomotorik serta memberikan pendidikan dari segi moral dan sensitivitas anak terhadap permasalahan sosial. 	seharusnya	harus	se-...-nya	31	41	http://anita09091968.wordpress.com/	main	assertion	epistemic	weak_necessity	possible	present	positive	nondeg
200119	Menyimak apa yang dikatakan oleh Plato dan Sultan, harusnya pemuda menjadi sadar dan tertantang bahwa mereka harus bergerak, keluar dari gua yang gelap, jauhkan diri dari zona kenyamanan. 	harusnya	harus	-nya	51	59	http://articleammafamily.blogspot.com/	main	assertion	epistemic	weak_necessity	possible	present	positive	nondeg
500025	Dari pandangan kasat mata, konstruksi parit sudah sama dengan permukaan air, sehingga air limbah tidak mengalir lagi sebagaimana mestinya. 	mestinya	mesti	-nya	129	137	http://aisoise.blogspot.com/	non-main	adverbial	root	weak_necessity	possible	present	positive	nondeg
500183	Kemudian diketahui bahwa penunjuk kecepatan pesawat dari Boeing 757-200 tidak berfungsi sebagaimana mestinya, membingungkan pilot apakah pesawat terlalu cepat atau terlalu lambat. 	mestinya	mesti	-nya	100	108	http://id.wikipedia.org/wiki/Bandar_Udara_Internasional_Gregorio_Luperón	non-main	adverbial	root	weak_necessity	counterfactual	past	positive	nondeg
301105	Berlindung kepada Tiratana seharusnya merupakan ungkapan dari suatu dorongan batin yang sungguh-sungguh, seperti seseorang yang apabila melihat suatu bahaya besar akan bergegas mencari perlindungan. 	seharusnya	harus	se-...-nya	27	37	http://artikelbuddhis.blogspot.com/2010_07_01_archive.html	main	assertion	root	weak_necessity	possible	present	positive	nondeg
301418	Bila DPR seharusnya mencerminkan masyarakat secara proporsional, jumlal caleg perempuan belumlah memadai, jauh dari jumlah perempuan peserta pemilihan umum yang 57 persen itu. 	seharusnya	harus	se-...-nya	9	19	http://abdulmanan.blogspot.com/1999_05_01_archive.html	non-main	conditional-if	root	weak_necessity	counterfactual	present	positive	nondeg
500084	Thalasemia terjadi akibat ketidakmampuan sumsum tulang membentuk protein yang dibutuhkan untuk memproduksi hemoglobin sebagaimana mestinya. 	mestinya	mesti	-nya	130	138	http://aguskrisnoblog.wordpress.com/page/2/	non-main	adverbial	root	weak_necessity	counterfactual	present	positive	nondeg
200165	Moralnya yang harusnya dilakukan pemerintah juga sama. 	harusnya	harus	-nya	14	22	http://adinoto.org/?p=687	non-main	relative	root	weak_necessity	possible	present	positive	nondeg
500210	Salat qasar artinya salat yang diringkaskan bilangan rakaatnya, yaitu diantara salat fardhu yang lima; yang mestinya empat rekaat dijadikan duarekaat saja. 	mestinya	mesti	-nya	108	116	http://abdulazizfiqh.blogspot.com/2010/04/shalat-2.html	non-main	relative	root	weak_necessity	possible	present	positive	nondeg
300154	Dalam kondisi normal dan dalam sudut pandang keadilan ekonomi, seharusnya nilai upah sebanding dengan besarnya peran jasa buruh dalam mewujudkan hasil usaha dari perusahaan yang bersangkutan. 	seharusnya	harus	se-...-nya	63	73	http://al-fatih.blogspot.com/	main	assertion	root	weak_necessity	possible	present	positive	nondeg
